"Customer ID","Age","Gender","City","Subscription Type","Monthly Spending","Tenure","Number of Purchases","Customer Support Requests","Login Frequency","Last Activity Date","Satisfaction Score","Churn Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1165","40","Male","New York","Basic","14.98","47","40","2","4","5/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1166","79","Male","New York","Basic","48.49","19","30","1","17","2/11/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1167","41","Female","Philadelphia","Premium","193.49","2","1","2","7","5/24/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1168","54","Female","Phoenix","Standard","135.29","44","39","4","2","1/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1169","52","Male","Dallas","Basic","25.5","37","91","3","12","4/5/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1170","61","Female","Los Angeles","Standard","82.32","54","113","1","5","1/8/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1171","57","Female","San Diego","Basic","47.41","17","33","2","16","2/11/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1172","39","Male","Phoenix","Basic","24.53","14","29","2","8","1/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1173","44","Female","Los Angeles","Standard","89.03","28","68","0","23","5/1/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1174","52","Female","San Jose","Basic","14.24","27","44","5","27","5/12/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1175","18","Male","Philadelphia","Basic","36.82","54","50","3","28","3/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1176","52","Male","San Jose","Premium","193.33","10","22","3","8","5/10/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1177","54","Male","San Diego","Basic","33.42","3","5","4","13","2/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1178","64","Female","Houston","Basic","33.65","36","47","5","26","2/5/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1179","31","Other","Los Angeles","Premium","257.88","38","54","1","14","6/20/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1180","20","Female","Phoenix","Standard","124.52","56","74","2","11","1/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1181","18","Male","Los Angeles","Standard","101.45","25","58","2","6","3/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1182","22","Female","Los Angeles","Premium","199.65","22","26","1","16","2/15/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1183","43","Female","Philadelphia","Basic","43.5","48","116","4","23","6/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1184","72","Male","San Jose","Standard","80.99","39","90","0","25","5/23/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1185","80","Male","Dallas","Standard","100.75","47","82","5","22","3/20/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1186","31","Female","Houston","Premium","210.19","30","49","0","25","4/3/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1187","56","Male","Philadelphia","Standard","135.51","21","26","1","15","4/20/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1188","44","Female","San Antonio","Standard","93.19","30","16","2","16","6/6/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1189","26","Male","Philadelphia","Basic","25.44","28","21","1","13","4/20/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1190","32","Male","San Diego","Basic","37.59","31","62","0","12","1/26/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1191","32","Male","Houston","Standard","110.24","57","82","0","18","5/31/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1192","43","Male","New York","Standard","60.72","52","41","0","29","5/30/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1193","59","Female","San Antonio","Standard","100.82","26","26","1","18","2/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1194","77","Male","Chicago","Basic","39.42","43","103","3","14","6/3/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1195","30","Female","Philadelphia","Standard","149.21","22","27","5","2","2/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1196","68","Female","Los Angeles","Standard","112.91","21","48","1","22","5/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1197","80","Female","Dallas","Premium","205.54","1","1","0","2","5/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1198","49","Male","New York","Standard","72.62","37","58","0","3","1/3/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1199","56","Female","Philadelphia","Premium","280.92","13","7","3","29","2/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1200","66","Female","Philadelphia","Premium","272.18","21","32","3","24","1/31/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1201","69","Male","Phoenix","Standard","73.39","46","81","3","8","5/9/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1202","78","Male","Phoenix","Standard","70.06","9","8","1","11","4/14/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1203","49","Female","New York","Premium","257.27","17","28","0","12","2/5/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1204","21","Non-binary","San Jose","Standard","81.5","47","84","1","4","1/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1205","47","Male","Phoenix","Premium","195.96","21","39","6","9","3/4/2026","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1206","54","Female","Los Angeles","Standard","65.23","31","63","2","24","4/27/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1207","40","Female","San Antonio","Standard","76.4","39","43","3","17","2/2/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1208","56","Female","Chicago","Basic","27.1","59","96","1","24","12/26/2025","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1209","62","Non-binary","Houston","Basic","39.31","54","133","2","16","4/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1210","32","Female","Chicago","Premium","200.45","22","50","0","17","4/2/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1211","60","Male","Chicago","Standard","82.86","12","28","5","15","3/10/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1212","46","Male","Houston","Standard","78.49","55","69","1","20","12/31/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1213","53","Male","Phoenix","Premium","221.74","6","12","3","26","1/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1214","30","Female","New York","Standard","68.06","53","92","2","22","3/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1215","49","Female","Houston","Standard","98.56","16","10","2","7","2/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1216","24","Male","San Diego","Standard","120.42","26","55","1","10","2/8/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1217","76","Female","San Jose","Standard","52.98","5","9","2","29","2/25/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1218","68","Female","San Antonio","Basic","10.39","9","8","0","4","5/21/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1219","39","Female","Dallas","Basic","13","46","30","2","24","4/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
