Customer ID,Age,Gender,City,Subscription Type,Monthly Spending,Tenure,Number of Purchases,Customer Support Requests,Login Frequency,Last Activity Date,Satisfaction Score,Churn Status
CUST-2163,72,Male,San Diego,Premium,94.22,24,9,0,Bi-weekly,2026-03-29,3,0
CUST-2164,35,Female,Dallas,Premium,78.35,23,7,1,Monthly,2026-05-16,2,1
CUST-2165,26,Other,Houston,Standard,59.68,14,1,1,Bi-weekly,2026-06-02,2,0
CUST-2166,62,Female,San Diego,Basic,10.43,54,2,1,Bi-weekly,2026-05-16,5,0
CUST-2167,23,Male,Phoenix,Premium,100.71,2,2,2,Monthly,2026-04-25,2,1
CUST-2168,42,Male,San Antonio,Premium,74.18,20,1,3,Bi-weekly,2026-06-17,3,0
CUST-2169,34,Other,Houston,Basic,16.82,54,20,1,Monthly,2026-04-27,2,0
CUST-2170,53,Female,Phoenix,Premium,107.08,37,17,2,Bi-weekly,2026-05-31,5,0
CUST-2171,33,Male,New York,Standard,61.98,18,2,4,Weekly,2026-04-12,3,0
CUST-2172,43,Male,San Jose,Standard,44.47,43,9,2,Daily,2026-06-05,4,0
CUST-2173,38,Female,Chicago,Standard,48.51,29,1,0,Monthly,2026-06-16,4,0
CUST-2174,72,Other,Houston,Standard,32.34,6,2,2,Bi-weekly,2026-06-12,5,0
CUST-2175,67,Female,Phoenix,Standard,35.09,41,6,3,Weekly,2026-04-02,1,1
CUST-2176,59,Male,Chicago,Premium,110.54,29,10,1,Bi-weekly,2026-06-15,3,0
CUST-2177,63,Female,Phoenix,Basic,23.57,55,12,1,Daily,2026-04-05,3,0
CUST-2178,22,Other,San Diego,Basic,20.22,16,4,1,Bi-weekly,2026-04-08,4,0
CUST-2179,61,Female,Los Angeles,Premium,104.12,19,3,2,Daily,2026-05-10,4,0
CUST-2180,44,Other,Philadelphia,Standard,67.7,19,1,4,Weekly,2026-05-04,1,1
CUST-2181,27,Other,New York,Basic,22.18,52,11,4,Bi-weekly,2026-05-24,4,0
CUST-2182,20,Other,Chicago,Standard,60.5,42,3,1,Daily,2026-05-23,5,0
CUST-2183,25,Other,New York,Premium,107.79,34,17,1,Monthly,2026-05-11,4,0
CUST-2184,54,Female,Houston,Standard,39.72,50,12,6,Weekly,2026-04-23,2,0
CUST-2185,25,Other,Houston,Standard,59.31,57,14,1,Bi-weekly,2026-06-10,4,0
CUST-2186,22,Female,San Diego,Premium,88.43,51,14,2,Weekly,2026-04-09,3,0
CUST-2187,33,Female,San Jose,Premium,81.05,17,5,0,Bi-weekly,2026-05-11,2,1
CUST-2188,44,Other,Chicago,Premium,109.54,57,25,1,Weekly,2026-05-28,5,1
CUST-2189,25,Female,Phoenix,Premium,126.91,31,12,3,Daily,2026-06-04,1,0
CUST-2190,19,Other,Chicago,Basic,12.65,56,17,4,Monthly,2026-04-27,3,0
CUST-2191,62,Other,Houston,Premium,93.47,22,6,3,Daily,2026-06-15,1,0
CUST-2192,40,Female,San Antonio,Premium,105.98,54,14,2,Bi-weekly,2026-04-20,3,0
CUST-2193,64,Other,Dallas,Basic,13.05,1,2,0,Monthly,2026-05-03,4,0
CUST-2194,50,Other,San Jose,Standard,67.79,7,1,1,Bi-weekly,2026-04-18,4,1
CUST-2195,51,Other,San Jose,Premium,137.53,28,5,1,Bi-weekly,2026-05-02,4,0
CUST-2196,27,Male,Houston,Standard,50.77,37,11,3,Daily,2026-05-07,3,0
CUST-2197,36,Female,San Diego,Standard,38.95,11,3,4,Bi-weekly,2026-04-04,1,0
CUST-2198,60,Female,Chicago,Basic,14.14,54,17,1,Weekly,2026-06-17,2,0
CUST-2199,52,Other,Houston,Basic,19.77,53,1,1,Bi-weekly,2026-05-25,4,0
CUST-2200,54,Female,San Diego,Premium,80.09,30,5,1,Daily,2026-03-22,2,1
CUST-2201,45,Female,Phoenix,Basic,27.29,18,2,1,Bi-weekly,2026-06-10,3,0
CUST-2202,38,Male,Dallas,Standard,41.04,41,17,2,Daily,2026-03-22,4,0
CUST-2203,20,Female,Los Angeles,Premium,133.54,21,4,2,Daily,2026-03-31,2,1
CUST-2204,55,Female,Houston,Premium,85.65,31,3,2,Monthly,2026-05-28,5,0
CUST-2205,30,Other,Los Angeles,Premium,138.57,48,7,3,Daily,2026-04-26,1,0
CUST-2206,57,Male,Chicago,Basic,18.36,17,7,1,Weekly,2026-03-31,4,0
CUST-2207,60,Male,Phoenix,Basic,27.5,43,16,2,Monthly,2026-04-01,5,0
CUST-2208,52,Female,Phoenix,Basic,14.38,57,25,1,Bi-weekly,2026-04-28,5,0
CUST-2209,60,Female,Los Angeles,Basic,19.29,21,2,2,Bi-weekly,2026-03-23,5,0
CUST-2210,67,Female,San Diego,Premium,102.96,16,1,1,Bi-weekly,2026-05-17,3,0
CUST-2211,68,Female,New York,Premium,131.74,17,6,1,Monthly,2026-05-01,5,0
CUST-2212,34,Male,Phoenix,Standard,59.13,22,11,2,Daily,2026-05-12,5,0
CUST-2213,54,Male,Dallas,Basic,25.59,8,3,1,Weekly,2026-04-04,2,0
CUST-2214,19,Female,Los Angeles,Premium,96.66,23,9,1,Daily,2026-03-29,2,1
CUST-2215,41,Other,Houston,Basic,26.76,26,12,0,Weekly,2026-05-14,3,0
CUST-2216,39,Female,Houston,Premium,128.67,1,1,1,Daily,2026-04-14,2,1
CUST-2217,68,Female,New York,Basic,15.66,2,1,1,Weekly,2026-06-16,4,0
CUST-2218,70,Female,San Antonio,Basic,26.37,57,9,2,Daily,2026-06-11,2,0
CUST-2219,63,Other,San Antonio,Basic,10.29,54,18,0,Weekly,2026-06-08,5,0
CUST-2220,56,Female,Philadelphia,Standard,50.49,2,2,2,Bi-weekly,2026-04-23,3,1
CUST-2221,59,Other,San Diego,Standard,41.65,6,1,3,Monthly,2026-04-10,3,0
CUST-2222,62,Other,Dallas,Basic,17.65,32,13,0,Bi-weekly,2026-04-12,2,1
CUST-2223,54,Male,San Antonio,Basic,18.94,31,10,2,Daily,2026-03-30,4,0
CUST-2224,69,Other,Los Angeles,Basic,21.22,14,7,2,Monthly,2026-04-06,3,1
CUST-2225,43,Other,San Diego,Premium,127.84,37,8,1,Daily,2026-04-18,4,0
CUST-2226,65,Female,Chicago,Basic,16.43,37,14,2,Daily,2026-05-17,3,0
CUST-2227,68,Female,Dallas,Standard,42.52,42,8,0,Bi-weekly,2026-04-22,5,0
CUST-2228,72,Other,Los Angeles,Basic,18.51,5,2,3,Weekly,2026-06-19,2,1
CUST-2229,25,Male,Houston,Standard,64.79,8,1,3,Monthly,2026-04-18,2,1
CUST-2230,51,Female,Chicago,Premium,139.94,27,7,0,Daily,2026-05-14,2,1
CUST-2231,36,Other,Phoenix,Premium,95.79,57,12,1,Weekly,2026-06-02,4,0
CUST-2232,31,Other,Philadelphia,Premium,118.36,31,8,2,Weekly,2026-05-09,3,0
CUST-2233,63,Female,New York,Standard,46.65,10,4,1,Daily,2026-06-20,4,0
CUST-2234,30,Other,Los Angeles,Premium,106.69,7,1,2,Monthly,2026-04-05,3,1
CUST-2235,58,Other,Houston,Standard,55.15,60,7,0,Bi-weekly,2026-05-15,5,0
CUST-2236,37,Female,San Jose,Standard,67.37,36,18,1,Weekly,2026-06-11,3,0
CUST-2237,31,Female,Chicago,Standard,52.55,9,4,3,Bi-weekly,2026-04-08,3,0
CUST-2238,65,Other,San Diego,Basic,13.36,51,8,2,Weekly,2026-06-09,3,0
CUST-2239,48,Male,Philadelphia,Basic,27.92,4,1,3,Monthly,2026-04-27,4,0
CUST-2240,50,Male,Houston,Premium,101.46,50,13,1,Monthly,2026-05-06,4,0
CUST-2241,38,Other,Los Angeles,Premium,137.38,11,3,0,Weekly,2026-04-26,5,0
CUST-2242,68,Female,Los Angeles,Premium,141.98,42,12,2,Weekly,2026-06-17,4,0
CUST-2243,67,Other,Philadelphia,Premium,103.93,40,18,1,Weekly,2026-05-03,4,0
CUST-2244,65,Male,Houston,Standard,44.44,13,1,1,Bi-weekly,2026-05-09,2,0
CUST-2245,34,Other,New York,Premium,91.84,42,9,0,Monthly,2026-05-01,2,0
CUST-2246,63,Female,Phoenix,Premium,74.58,37,1,2,Monthly,2026-04-04,5,0
CUST-2247,48,Other,Dallas,Basic,10.76,2,1,1,Weekly,2026-06-04,2,1
CUST-2248,72,Male,New York,Standard,55.5,4,2,6,Daily,2026-04-12,2,0
CUST-2249,30,Other,San Jose,Premium,71.33,54,22,3,Bi-weekly,2026-03-22,2,0
CUST-2250,55,Other,Philadelphia,Premium,71.13,43,13,0,Monthly,2026-03-27,2,1
CUST-2251,70,Other,Chicago,Premium,91.33,12,4,2,Daily,2026-05-16,3,0
CUST-2252,44,Male,New York,Standard,40.95,23,2,1,Bi-weekly,2026-04-22,2,0
CUST-2253,47,Male,Los Angeles,Basic,13.65,6,1,2,Bi-weekly,2026-04-06,2,0
CUST-2254,68,Male,Houston,Premium,99.96,6,3,3,Weekly,2026-05-12,2,0
CUST-2255,65,Male,Phoenix,Basic,17.59,19,3,2,Bi-weekly,2026-06-03,4,0
CUST-2256,71,Male,Phoenix,Basic,13.54,19,5,2,Monthly,2026-05-18,2,0
CUST-2257,55,Female,Philadelphia,Premium,111.84,54,21,2,Weekly,2026-06-16,5,0
CUST-2258,54,Male,San Antonio,Standard,55.84,44,10,0,Weekly,2026-05-08,4,0
CUST-2259,67,Male,Phoenix,Basic,19.35,3,1,1,Weekly,2026-04-21,3,0
CUST-2260,38,Female,San Jose,Standard,56.33,58,2,0,Bi-weekly,2026-03-23,2,1
CUST-2261,73,Male,Chicago,Standard,49.02,22,11,2,Daily,2026-05-28,4,0
CUST-2262,47,Other,Chicago,Basic,18.78,40,15,2,Monthly,2026-04-30,5,0
CUST-2263,34,Other,Philadelphia,Premium,97.03,44,13,1,Bi-weekly,2026-06-15,3,0
CUST-2264,75,Other,Los Angeles,Standard,47.04,18,7,0,Daily,2026-05-31,3,0
CUST-2265,74,Other,Dallas,Basic,29.03,37,5,0,Weekly,2026-03-28,4,0
CUST-2266,21,Male,Phoenix,Basic,26.03,30,7,0,Weekly,2026-04-23,2,0
CUST-2267,30,Male,Phoenix,Standard,33.22,16,4,4,Monthly,2026-06-09,2,1
CUST-2268,53,Female,New York,Standard,36.37,7,2,1,Monthly,2026-03-23,3,0
CUST-2269,60,Female,San Diego,Premium,89.42,59,4,1,Monthly,2026-06-04,4,0
CUST-2270,26,Female,Philadelphia,Standard,62.79,47,14,1,Monthly,2026-04-13,2,1
CUST-2271,60,Other,San Jose,Basic,14.43,39,6,3,Weekly,2026-05-04,3,0
CUST-2272,70,Male,San Jose,Premium,130.13,59,3,3,Weekly,2026-06-03,4,0
CUST-2273,31,Female,San Antonio,Basic,16.79,42,6,3,Monthly,2026-06-01,3,0
CUST-2274,61,Female,New York,Standard,68.34,27,3,1,Weekly,2026-05-01,2,0
CUST-2275,23,Female,Los Angeles,Premium,139.0,52,26,1,Daily,2026-05-31,4,0
CUST-2276,50,Female,San Diego,Basic,19.72,43,13,5,Monthly,2026-06-14,3,0
CUST-2277,65,Other,Los Angeles,Premium,134.57,59,15,1,Bi-weekly,2026-04-21,4,0
CUST-2278,41,Male,Chicago,Standard,51.27,25,11,1,Daily,2026-06-01,2,1
CUST-2279,63,Other,Phoenix,Basic,20.3,40,15,1,Monthly,2026-06-14,5,0
CUST-2280,25,Female,San Diego,Standard,32.0,39,12,0,Bi-weekly,2026-04-27,4,0
CUST-2281,67,Male,Dallas,Standard,37.15,23,7,0,Daily,2026-04-24,4,0
CUST-2282,20,Other,Los Angeles,Standard,59.28,35,13,0,Weekly,2026-05-29,2,0
CUST-2283,26,Other,Chicago,Premium,109.48,58,9,3,Bi-weekly,2026-04-23,2,0
CUST-2284,75,Other,Dallas,Premium,106.67,5,2,0,Bi-weekly,2026-06-16,3,0
CUST-2285,64,Other,Los Angeles,Standard,50.51,47,3,0,Bi-weekly,2026-03-31,4,0
CUST-2286,19,Male,Phoenix,Premium,122.23,57,3,0,Monthly,2026-06-06,3,0
CUST-2287,37,Other,Dallas,Premium,138.34,16,1,1,Bi-weekly,2026-04-08,5,1
CUST-2288,45,Female,Chicago,Standard,50.06,3,2,1,Weekly,2026-03-26,4,1
CUST-2289,44,Male,New York,Standard,56.29,18,5,0,Monthly,2026-04-05,4,1
CUST-2290,32,Male,Philadelphia,Basic,11.27,19,8,2,Monthly,2026-03-31,4,0
CUST-2291,48,Other,New York,Standard,43.62,23,8,0,Weekly,2026-04-22,5,0
CUST-2292,62,Male,San Antonio,Standard,46.12,43,19,1,Daily,2026-04-01,5,0
CUST-2293,40,Male,Houston,Premium,148.79,24,5,0,Bi-weekly,2026-05-11,5,0
CUST-2294,19,Male,San Jose,Premium,83.34,23,10,3,Monthly,2026-04-28,1,0
CUST-2295,36,Other,San Diego,Basic,17.51,35,5,2,Monthly,2026-04-04,2,1
CUST-2296,31,Male,Los Angeles,Premium,93.15,56,6,1,Monthly,2026-04-11,5,0
CUST-2297,31,Female,San Jose,Standard,42.78,24,11,1,Daily,2026-03-27,4,0
CUST-2298,52,Female,Houston,Standard,49.79,30,5,3,Monthly,2026-05-31,2,1
CUST-2299,18,Other,Philadelphia,Standard,56.25,44,4,1,Monthly,2026-04-07,5,0
CUST-2300,44,Male,New York,Premium,87.94,40,20,1,Daily,2026-04-05,5,0
CUST-2301,38,Other,Houston,Basic,21.39,31,11,1,Daily,2026-05-04,2,0
CUST-2302,74,Other,San Antonio,Premium,110.91,13,2,2,Monthly,2026-05-04,3,0
CUST-2303,63,Male,Philadelphia,Basic,15.86,58,1,1,Weekly,2026-04-08,5,0
CUST-2304,61,Other,San Diego,Basic,25.94,30,9,0,Daily,2026-04-04,4,0
CUST-2305,28,Male,San Diego,Premium,147.0,1,1,1,Monthly,2026-04-15,5,0
CUST-2306,22,Female,Phoenix,Premium,112.99,46,20,2,Daily,2026-04-25,5,0
CUST-2307,21,Female,San Antonio,Premium,131.5,24,7,1,Monthly,2026-04-27,2,1
CUST-2308,72,Female,San Jose,Basic,24.44,24,7,0,Bi-weekly,2026-06-02,3,0
CUST-2309,31,Female,Los Angeles,Standard,55.68,5,2,5,Monthly,2026-05-20,3,0
CUST-2310,62,Female,Philadelphia,Standard,57.98,37,9,2,Daily,2026-06-03,3,0
CUST-2311,19,Male,Philadelphia,Premium,99.02,19,5,0,Weekly,2026-04-09,4,0
CUST-2312,46,Other,Phoenix,Basic,24.87,45,5,3,Weekly,2026-04-04,3,0
CUST-2313,34,Other,Houston,Basic,27.02,38,10,3,Weekly,2026-04-07,1,1
CUST-2314,64,Other,Dallas,Standard,49.08,58,6,0,Bi-weekly,2026-03-30,3,0
CUST-2315,50,Female,Dallas,Standard,45.12,60,16,2,Weekly,2026-04-14,5,1
CUST-2316,75,Female,New York,Premium,145.76,22,4,1,Bi-weekly,2026-05-25,3,0
CUST-2317,56,Other,Los Angeles,Premium,85.76,32,15,1,Daily,2026-04-14,3,0
CUST-2318,41,Other,New York,Standard,55.06,22,9,2,Daily,2026-05-17,2,0
CUST-2319,21,Female,San Jose,Premium,89.84,17,3,2,Weekly,2026-05-22,5,0
CUST-2320,56,Female,Dallas,Standard,33.65,13,6,0,Daily,2026-06-04,4,0
CUST-2321,32,Male,San Jose,Premium,108.18,7,3,1,Daily,2026-05-11,2,1
CUST-2322,25,Female,Los Angeles,Standard,37.9,35,7,0,Monthly,2026-05-13,2,0
CUST-2323,73,Male,San Diego,Premium,85.58,52,21,1,Monthly,2026-06-20,4,0
CUST-2324,56,Female,San Diego,Premium,84.12,33,16,3,Bi-weekly,2026-03-30,3,0
CUST-2325,52,Male,Philadelphia,Standard,57.11,33,10,0,Monthly,2026-06-06,3,0
CUST-2326,38,Other,San Diego,Standard,36.53,5,2,2,Bi-weekly,2026-06-08,5,0
CUST-2327,61,Other,Chicago,Basic,25.58,49,8,3,Weekly,2026-05-12,3,0
CUST-2328,51,Female,Los Angeles,Premium,94.0,40,7,4,Weekly,2026-05-10,2,1
CUST-2329,43,Male,Chicago,Premium,123.01,21,9,1,Monthly,2026-03-29,5,0
CUST-2330,35,Male,Phoenix,Standard,67.37,54,10,3,Bi-weekly,2026-06-02,3,0
CUST-2331,40,Other,Philadelphia,Standard,42.32,37,13,0,Monthly,2026-06-20,5,0
CUST-2332,44,Female,Chicago,Standard,60.68,2,1,5,Weekly,2026-03-28,3,1
CUST-2333,41,Male,Philadelphia,Standard,61.64,21,9,3,Weekly,2026-05-24,4,0
CUST-2334,24,Male,Houston,Basic,16.51,31,12,2,Monthly,2026-06-15,5,0
CUST-2335,63,Female,Houston,Standard,69.48,38,13,0,Daily,2026-06-08,2,0
CUST-2336,35,Other,Philadelphia,Standard,66.94,8,4,1,Weekly,2026-06-11,4,0
CUST-2337,64,Female,Chicago,Basic,21.8,37,7,0,Daily,2026-04-25,3,0
CUST-2338,52,Other,Phoenix,Premium,112.48,19,1,2,Weekly,2026-06-12,4,0
CUST-2339,41,Female,Houston,Basic,16.43,15,4,0,Bi-weekly,2026-05-09,3,0
CUST-2340,63,Female,Phoenix,Premium,129.81,2,1,0,Daily,2026-03-30,5,0
CUST-2341,69,Female,New York,Premium,74.82,33,12,2,Daily,2026-04-09,5,0
CUST-2342,50,Female,Dallas,Standard,41.31,22,11,2,Daily,2026-06-11,2,0
CUST-2343,67,Male,Dallas,Basic,25.97,55,3,1,Monthly,2026-04-03,3,0
CUST-2344,67,Other,San Antonio,Standard,48.63,57,24,2,Weekly,2026-03-29,4,1
CUST-2345,59,Other,Philadelphia,Standard,51.11,45,14,1,Daily,2026-04-30,4,1
CUST-2346,71,Female,New York,Basic,14.5,28,3,1,Bi-weekly,2026-05-23,4,0
CUST-2347,59,Other,Houston,Premium,144.03,58,29,1,Weekly,2026-05-27,3,0
CUST-2348,29,Male,New York,Premium,118.15,55,2,4,Weekly,2026-04-12,3,0
CUST-2349,38,Female,Houston,Premium,86.7,20,3,0,Monthly,2026-05-17,3,0
CUST-2350,31,Female,New York,Basic,27.55,29,2,2,Monthly,2026-06-17,5,0
CUST-2351,72,Other,Houston,Standard,31.97,29,7,0,Weekly,2026-05-25,5,0
CUST-2352,25,Male,Chicago,Premium,143.06,47,17,1,Daily,2026-05-31,3,0
CUST-2353,49,Other,San Jose,Standard,59.99,21,7,1,Weekly,2026-05-25,2,0
CUST-2354,41,Female,Phoenix,Premium,78.96,30,1,1,Daily,2026-05-03,5,0
CUST-2355,72,Male,Philadelphia,Standard,67.83,54,3,1,Monthly,2026-03-29,4,1
CUST-2356,62,Male,San Antonio,Standard,30.63,18,6,5,Daily,2026-06-02,2,1
CUST-2357,18,Male,Dallas,Basic,12.8,31,13,1,Daily,2026-06-13,3,0
CUST-2358,60,Female,Philadelphia,Premium,103.19,11,4,1,Weekly,2026-05-29,3,0
CUST-2359,69,Other,Chicago,Standard,65.16,8,2,0,Daily,2026-04-18,3,0
CUST-2360,58,Female,Phoenix,Premium,95.69,51,1,3,Bi-weekly,2026-06-17,4,1
CUST-2361,73,Male,San Antonio,Basic,20.79,49,20,2,Weekly,2026-05-31,2,1
CUST-2362,75,Male,Los Angeles,Standard,69.53,8,4,0,Monthly,2026-04-28,5,0
CUST-2363,56,Other,New York,Standard,49.05,58,29,1,Bi-weekly,2026-06-04,4,0
CUST-2364,41,Other,Los Angeles,Standard,49.71,54,19,0,Weekly,2026-06-04,3,0
CUST-2365,69,Male,Houston,Premium,76.58,7,3,2,Monthly,2026-05-15,2,1
CUST-2366,34,Male,Phoenix,Standard,58.42,30,11,1,Bi-weekly,2026-06-04,4,0
CUST-2367,60,Male,San Jose,Premium,144.77,3,2,1,Daily,2026-05-26,3,1
CUST-2368,58,Male,Houston,Basic,17.94,1,2,3,Monthly,2026-05-07,2,0
CUST-2369,70,Other,San Antonio,Standard,69.71,30,10,3,Bi-weekly,2026-04-12,4,1
CUST-2370,35,Other,Dallas,Standard,43.49,58,6,4,Bi-weekly,2026-05-08,4,0
CUST-2371,47,Other,Los Angeles,Premium,138.5,49,17,2,Bi-weekly,2026-06-12,4,0
CUST-2372,19,Other,Chicago,Basic,14.54,30,14,1,Daily,2026-06-05,4,0
CUST-2373,40,Female,San Diego,Standard,52.13,6,3,3,Weekly,2026-05-01,2,1
CUST-2374,61,Male,New York,Basic,24.67,23,9,0,Weekly,2026-04-09,2,0
CUST-2375,41,Other,Houston,Premium,145.77,34,6,5,Bi-weekly,2026-05-31,1,0
CUST-2376,58,Other,San Jose,Basic,26.86,49,23,0,Weekly,2026-04-12,5,0
CUST-2377,35,Male,San Antonio,Standard,45.59,34,14,2,Monthly,2026-04-22,4,0
CUST-2378,37,Male,Los Angeles,Standard,58.33,43,10,2,Weekly,2026-04-03,2,1
CUST-2379,44,Male,Chicago,Standard,62.9,49,8,3,Monthly,2026-05-31,4,0
CUST-2380,30,Male,Philadelphia,Basic,14.53,18,3,1,Monthly,2026-06-05,3,0
CUST-2381,27,Other,Phoenix,Standard,30.43,8,3,2,Daily,2026-04-01,5,1
CUST-2382,46,Female,Los Angeles,Premium,129.43,30,3,2,Daily,2026-05-08,4,0
CUST-2383,20,Female,Phoenix,Basic,22.54,28,10,1,Weekly,2026-03-22,5,0
CUST-2384,32,Other,Los Angeles,Basic,29.95,39,12,0,Weekly,2026-03-27,5,0
CUST-2385,45,Female,New York,Premium,78.42,50,9,5,Bi-weekly,2026-05-19,3,0
CUST-2386,71,Female,Philadelphia,Basic,10.26,46,16,2,Weekly,2026-04-07,5,1
CUST-2387,45,Other,Phoenix,Basic,29.95,53,23,0,Monthly,2026-04-10,5,0
CUST-2388,73,Other,San Antonio,Basic,22.03,38,4,1,Daily,2026-06-05,3,0
CUST-2389,61,Other,San Jose,Standard,62.61,46,2,3,Bi-weekly,2026-03-30,4,0
CUST-2390,54,Other,New York,Standard,62.53,41,14,0,Daily,2026-05-24,3,1
CUST-2391,39,Male,Phoenix,Standard,62.08,47,15,0,Bi-weekly,2026-05-06,4,0
CUST-2392,33,Female,San Diego,Basic,16.49,45,21,1,Bi-weekly,2026-05-31,3,0
CUST-2393,73,Other,Philadelphia,Premium,102.11,23,3,4,Monthly,2026-06-09,3,0
CUST-2394,52,Other,Houston,Standard,63.15,7,3,2,Daily,2026-03-31,5,0
CUST-2395,49,Other,Chicago,Standard,38.09,55,23,1,Monthly,2026-05-07,4,0
CUST-2396,75,Female,Chicago,Basic,16.46,8,2,2,Bi-weekly,2026-04-17,4,0
CUST-2397,52,Male,San Antonio,Premium,125.65,13,1,4,Daily,2026-04-05,4,0
CUST-2398,27,Other,Philadelphia,Premium,98.3,9,4,0,Daily,2026-05-14,2,1
CUST-2399,32,Female,New York,Basic,20.96,43,9,1,Daily,2026-04-18,3,0
CUST-2400,32,Male,Houston,Standard,55.92,14,2,4,Daily,2026-05-14,2,0
CUST-2401,72,Other,San Diego,Standard,46.58,36,7,1,Monthly,2026-05-28,5,0
CUST-2402,74,Female,Phoenix,Premium,133.74,24,5,0,Monthly,2026-05-04,4,0
CUST-2403,33,Female,Dallas,Standard,33.08,45,5,1,Bi-weekly,2026-03-23,3,0
CUST-2404,55,Male,Los Angeles,Premium,126.67,35,11,1,Daily,2026-04-04,3,0
CUST-2405,63,Other,Dallas,Basic,19.31,37,2,0,Monthly,2026-04-02,5,0
CUST-2406,45,Male,Chicago,Basic,21.2,36,2,0,Bi-weekly,2026-04-20,3,1
CUST-2407,40,Male,Phoenix,Premium,90.16,58,24,4,Daily,2026-04-05,4,0
CUST-2408,66,Male,San Antonio,Basic,23.24,20,9,2,Bi-weekly,2026-05-09,3,0
CUST-2409,74,Other,San Antonio,Basic,25.33,44,19,1,Bi-weekly,2026-06-20,2,0
CUST-2410,40,Other,Los Angeles,Basic,22.28,34,14,1,Weekly,2026-05-27,3,0
CUST-2411,67,Male,Chicago,Basic,22.99,32,4,1,Bi-weekly,2026-06-09,2,0
CUST-2412,54,Other,San Antonio,Standard,45.25,31,3,0,Bi-weekly,2026-05-28,2,1
CUST-2413,29,Other,San Antonio,Standard,49.99,12,3,1,Monthly,2026-05-26,3,0
CUST-2414,59,Other,Los Angeles,Standard,48.07,7,3,2,Bi-weekly,2026-06-18,2,0
CUST-2415,21,Other,Philadelphia,Basic,13.37,34,1,0,Daily,2026-05-10,5,0
CUST-2416,69,Other,San Jose,Standard,64.37,12,2,1,Monthly,2026-05-28,3,0
CUST-2417,24,Other,Chicago,Premium,99.93,12,4,2,Weekly,2026-04-17,3,0
CUST-2418,46,Male,San Jose,Basic,28.71,57,26,2,Daily,2026-05-12,4,0
CUST-2419,61,Male,San Jose,Premium,83.39,7,2,1,Weekly,2026-04-04,3,0
CUST-2420,39,Female,Dallas,Standard,61.36,8,1,1,Bi-weekly,2026-05-20,4,0
CUST-2421,70,Female,Houston,Standard,31.66,4,2,1,Daily,2026-04-15,2,1
CUST-2422,38,Other,San Jose,Premium,126.18,34,13,1,Weekly,2026-05-15,4,0
CUST-2423,66,Male,Phoenix,Premium,104.11,28,7,1,Daily,2026-04-19,2,1
CUST-2424,38,Other,San Diego,Premium,101.1,32,10,3,Daily,2026-04-14,1,1
CUST-2425,23,Female,San Jose,Premium,142.02,35,6,2,Bi-weekly,2026-06-14,2,1
CUST-2426,37,Female,Houston,Standard,68.57,4,2,4,Weekly,2026-04-16,3,0
CUST-2427,20,Male,Los Angeles,Standard,68.0,58,8,2,Bi-weekly,2026-06-11,3,0
CUST-2428,54,Other,San Jose,Basic,10.9,25,4,2,Daily,2026-05-14,2,0
CUST-2429,60,Female,Chicago,Standard,63.06,24,7,2,Daily,2026-06-01,3,0
CUST-2430,57,Other,Phoenix,Standard,57.22,46,21,2,Bi-weekly,2026-05-25,4,0
CUST-2431,18,Female,San Antonio,Standard,41.12,58,7,0,Monthly,2026-05-19,2,0
CUST-2432,43,Male,San Diego,Basic,23.26,15,1,1,Daily,2026-06-06,3,0
CUST-2433,49,Male,Chicago,Premium,96.19,48,9,2,Monthly,2026-05-15,4,0
CUST-2434,54,Female,Los Angeles,Basic,17.9,57,7,1,Daily,2026-04-10,5,1
CUST-2435,51,Male,San Diego,Standard,34.37,15,1,1,Monthly,2026-05-28,2,0
CUST-2436,69,Male,Houston,Standard,54.61,29,12,1,Weekly,2026-04-25,2,0
CUST-2437,50,Male,Houston,Premium,95.43,37,1,1,Weekly,2026-05-08,4,0
CUST-2438,40,Female,Houston,Premium,74.51,25,3,1,Bi-weekly,2026-04-17,2,1
CUST-2439,58,Male,Philadelphia,Premium,127.69,2,2,0,Daily,2026-05-20,4,0
CUST-2440,27,Other,Philadelphia,Basic,12.23,5,2,2,Daily,2026-04-02,3,0
CUST-2441,38,Female,New York,Basic,28.03,44,8,2,Daily,2026-05-03,2,0
CUST-2442,70,Female,San Jose,Basic,27.14,49,21,2,Daily,2026-04-09,2,1
CUST-2443,70,Female,San Jose,Premium,100.88,44,20,0,Monthly,2026-04-24,3,0
CUST-2444,57,Female,Philadelphia,Premium,106.4,59,29,3,Weekly,2026-04-23,3,0
CUST-2445,36,Other,Chicago,Standard,69.97,57,6,1,Bi-weekly,2026-06-18,5,0
CUST-2446,27,Male,San Diego,Standard,58.43,35,8,0,Monthly,2026-06-04,4,0
CUST-2447,43,Female,San Antonio,Standard,59.34,29,7,1,Monthly,2026-05-05,4,0
CUST-2448,43,Male,Dallas,Basic,14.92,46,7,1,Weekly,2026-03-28,4,0
CUST-2449,53,Female,Philadelphia,Premium,94.55,26,3,4,Monthly,2026-06-07,4,0
CUST-2450,71,Other,San Antonio,Basic,13.99,22,9,1,Weekly,2026-03-28,5,0
CUST-2451,45,Male,San Diego,Basic,23.88,25,10,0,Weekly,2026-05-17,3,0
CUST-2452,54,Male,Chicago,Standard,42.66,16,3,2,Monthly,2026-05-11,2,0
CUST-2453,68,Male,Los Angeles,Basic,10.17,56,28,1,Daily,2026-05-09,2,1
